locx,locy,state
5.053,3.505966,0
7.525,7.171850,0
13.619,6.620685,0
15.068,3.924070,0
15.107,17.272866,1
6.711,11.360210,1
6.203,2.251045,1
1.547,3.818476,0
19.055,9.612720,1
11.906,4.829249,0
11.523,10.436110,0
0.574,7.953124,1
7.150,11.405377,0
5.555,15.010224,1
2.990,3.834956,0
15.491,2.309641,0
13.402,4.769433,0
8.874,15.518052,0
7.960,15.768303,1
0.172,3.780633,0
11.582,15.022431,0
5.993,13.730277,1
5.006,8.411512,0
14.413,13.998230,0
13.752,15.129246,0
10.595,10.863979,0
3.677,13.506882,0
1.819,5.659963,1
11.267,2.656331,0
15.056,14.556719,0
6.768,5.559862,0
10.198,1.359905,1
18.303,9.226966,1
2.086,3.939329,1
15.083,7.548448,0
14.449,4.914701,0
17.859,2.471389,1
18.873,7.221290,0
14.703,9.120151,0
1.954,5.191809,0
10.288,0.482192,0
13.717,11.761834,0
6.751,17.299112,0
0.469,12.439344,0
4.299,18.765831,0
15.178,6.652425,1
19.655,19.687490,0
8.517,7.110813,0
10.482,9.696341,0
13.710,17.793512,0
3.917,0.169683,0
8.271,1.197546,1
17.320,14.468825,0
5.804,15.472274,0
9.380,7.116306,0
0.951,12.054201,1
9.701,7.552721,1
0.634,14.441969,0
4.986,14.083071,0
4.714,8.725852,1
9.942,13.644215,0
9.188,6.498611,0
1.049,13.018586,1
15.044,10.779138,1
1.296,17.119053,0
15.916,5.560472,1
14.020,19.966430,0
7.641,19.628285,0
13.974,3.987548,1
12.866,5.244911,0
13.748,13.264565,0
3.812,2.362743,1
13.658,16.345103,0
16.330,8.948027,1
13.250,4.254891,0
18.367,8.079470,0
12.516,19.327982,0
5.977,12.420423,1
0.975,0.480972,1
9.998,16.704611,1
2.719,0.563372,1
6.503,18.848231,0
15.570,1.394086,1
14.184,0.325938,1
12.456,2.125919,1
11.763,6.427808,0
3.144,6.554155,1
18.571,17.022004,0
4.448,4.989166,0
11.415,8.449355,0
17.037,16.335337,0
0.864,17.184362,0
16.970,5.977355,0
0.063,5.867489,0
0.082,5.126499,1
9.224,2.352977,1
7.355,7.221290,1
8.896,12.386242,1
9.373,7.037568,1
5.152,16.540422,0
18.023,18.109073,0
19.824,12.033448,0
3.530,14.099551,1
8.882,10.058290,0
4.987,9.740287,1
2.125,9.239174,0
12.465,6.968596,0
7.271,15.850703,1
8.872,1.879940,0
11.587,11.415754,0
9.645,18.131657,0
4.191,18.316599,0
8.431,2.410352,0
12.140,4.032716,1
6.862,7.603992,0
13.421,14.642170,0
16.560,19.284646,0
0.001,18.199408,1
11.494,11.139256,0
14.029,8.626362,0
18.813,4.978179,0
10.321,10.737022,0
6.277,0.926542,1
8.276,17.012238,0
14.421,13.446455,1
6.315,16.764428,0
11.563,18.798181,0
1.995,8.308969,0
19.800,9.573046,0
10.909,14.768517,1
10.090,1.926939,0
7.490,14.128239,0
14.576,11.125828,1
0.877,4.187140,0
14.248,1.038240,0
8.919,13.004547,1
10.094,3.207495,1
3.488,15.486923,0
15.842,11.104465,0
10.192,6.728721,1
0.436,5.212561,0
15.640,12.739036,1
18.361,14.551836,0
5.355,9.173254,0
15.939,10.276803,1
5.500,8.699606,0
11.739,16.964629,1
11.488,7.621693,1
19.203,17.231971,1
16.654,12.386242,0
9.627,15.286111,0
4.085,16.595965,0
3.616,15.058443,0
14.736,9.157384,0
9.152,18.522294,0
14.958,4.185308,0
14.366,19.839473,1
16.576,13.290201,1
13.186,0.946074,0
12.616,10.873745,0
11.950,4.212775,1
1.837,13.057649,0
15.115,7.799310,0
5.163,0.868557,0
18.202,19.326151,1
7.161,8.308359,0
6.094,13.495895,0
5.684,5.928526,0
4.799,9.284951,0
2.800,0.542619,0
4.825,12.325816,0
0.137,1.690725,0
4.280,18.113346,0
11.767,15.493027,1
9.816,1.656545,0
17.748,16.501968,0
3.562,9.200110,0
11.469,18.200018,1
14.147,17.639698,0
3.893,12.742088,0
19.956,17.256996,0
17.852,0.591449,0
2.736,3.407697,1
15.497,0.655538,1
19.680,12.768334,0
12.041,1.561327,0
12.105,9.785455,0
18.918,4.680929,0
18.876,18.945891,0
9.478,19.547716,0
12.649,8.485977,0
10.345,2.273019,0
7.127,1.180456,0
11.566,17.606738,0
13.392,17.817927,0
18.679,15.238502,0
13.473,8.998688,0
19.807,0.997955,1
9.265,0.885647,0
10.932,13.556932,0
14.923,10.512406,1
12.444,7.257912,1
10.861,16.296884,0
0.114,11.714225,0
7.473,19.371929,1
3.602,8.778344,0
16.708,1.359905,0
15.626,17.529221,0
19.623,14.221015,0
4.927,7.884762,0
8.031,7.791986,0
16.145,13.480026,0
8.388,10.650349,0
9.729,4.416028,0
6.017,9.919126,1
5.021,10.533769,0
17.820,5.647145,0
19.620,15.801263,1
11.584,5.380413,0
8.164,14.475539,0
0.019,14.553667,0
13.655,9.636525,0
7.644,8.330943,0
14.437,4.734642,0
18.651,0.513932,1
19.976,8.766137,0
3.869,15.146336,0
18.544,5.713065,0
14.959,16.434217,0
9.948,8.858913,0
3.955,2.622150,0
6.422,10.615558,0
16.287,19.428694,1
14.803,8.484756,0
15.394,18.682211,0
3.131,17.774590,1
7.086,17.777032,0
4.779,11.697134,0
1.731,5.575732,0
3.248,19.481185,1
2.439,10.378124,1
10.759,3.106784,0
17.336,15.587634,1
3.751,3.310648,0
4.070,18.699911,1
8.418,15.463118,0
4.666,19.233985,0
19.416,5.955382,0
18.861,11.235084,0
4.854,9.728080,0
14.034,5.971252,0
0.704,19.545885,0
19.869,0.452895,0
7.739,7.660146,1
5.869,17.396161,0
14.153,10.483718,0
9.841,12.253792,0
16.951,16.888943,0
15.489,12.949004,1
5.267,10.770592,0
7.230,7.920164,0
18.718,8.490860,0
0.361,8.119144,0
3.911,1.831111,0
14.709,18.572344,0
2.260,7.074190,0
9.870,5.144200,0
12.196,10.848109,0
10.189,12.118290,0
18.929,13.351238,0
17.581,16.218146,0
14.872,19.584338,0
0.333,12.709738,1
3.847,19.217505,1
16.008,19.189428,0
12.219,5.713065,0
16.572,12.695090,0
0.051,15.331889,0
13.878,5.766167,0
15.439,16.647847,0
13.621,17.070223,0
5.129,11.193579,0
15.898,2.221747,1
4.545,15.867794,0
10.493,0.432752,0
0.363,7.719962,0
5.017,2.594073,0
8.748,1.747490,0
14.019,16.437880,1
2.373,2.324290,0
7.199,14.390698,1
9.357,18.886074,0
4.856,19.747307,1
17.248,6.496780,1
18.679,16.790674,1
5.158,1.931211,1
6.012,0.482803,1
17.197,15.878780,1
15.734,11.349223,1
0.315,11.912595,0
13.853,11.183813,0
19.686,12.841578,0
6.953,5.200964,1
14.754,5.065462,0
11.625,6.255684,0
9.074,1.566820,0
7.992,6.761071,0
17.057,14.161809,0
5.465,13.924986,0
0.761,15.625477,1
18.848,13.930479,1
19.850,2.336497,0
2.921,0.690939,1
7.825,18.049257,0
3.623,14.797205,0
17.695,9.418012,0
13.963,8.282113,0
10.161,13.916440,1
12.786,0.839869,0
7.483,10.752892,1
14.504,3.105564,0
6.124,15.426496,0
7.943,12.634663,1
11.320,8.536637,1
12.408,18.202460,1
6.671,19.478744,0
9.101,18.050478,0
1.920,15.641957,0
16.014,7.699210,1
11.998,17.748955,0
4.431,2.959685,0
10.498,11.943724,1
5.147,13.763848,0
10.682,19.269997,0
2.541,14.438917,0
17.154,13.151036,0
4.633,6.054872,0
1.322,5.508591,0
7.233,16.468398,0
3.772,12.133549,0
0.319,13.678396,0
16.683,17.944884,1
14.772,18.140202,0
9.403,12.749413,0
17.582,9.637745,0
10.326,18.146306,0
13.654,14.359569,1
8.162,16.173589,0
2.349,7.790155,1
5.764,0.351573,1
6.869,19.048433,1
9.613,19.725944,0
4.616,12.296518,0
8.090,16.545305,0
16.667,10.845058,0
1.664,8.199103,0
4.456,19.576403,1
18.123,14.036073,1
11.824,11.313211,1
15.956,17.689138,0
0.537,12.761010,1
9.045,5.536058,0
17.408,15.641346,0
15.752,11.918088,0
1.143,8.646504,0
5.550,11.737419,1
7.042,15.845210,0
6.330,11.067843,0
17.681,17.146519,0
5.475,16.393323,0
17.676,16.473281,0
7.873,13.105869,0
0.703,13.245033,0
3.945,13.891415,0
6.844,2.809534,1
10.860,7.612537,1
18.423,1.449019,0
0.015,9.336833,1
12.437,1.574755,0
13.954,2.110660,1
17.722,12.745140,0
5.806,11.127659,0
14.963,14.131291,1
4.398,0.892972,0
7.678,14.048891,1
18.151,16.033204,1
2.316,2.185736,0
0.898,16.350597,0
5.570,10.157170,0
12.732,6.772057,0
17.045,5.992615,0
19.022,12.799463,0
5.401,18.207343,1
0.721,2.092349,0
6.108,15.056612,0
19.084,2.811975,0
8.910,14.622028,0
7.924,19.346904,0
13.152,11.333964,1
16.538,16.042360,1
19.086,14.569536,0
16.416,9.571825,0
13.268,4.940947,1
14.867,0.554216,1
16.190,3.912473,0
8.685,5.066683,0
10.261,2.352367,0
0.975,16.652730,1
16.265,3.664052,0
14.275,19.472640,0
16.416,7.105930,0
3.079,3.206275,0
12.151,6.936857,0
18.920,0.344859,1
14.761,13.004547,0
11.094,16.481826,0
17.007,8.401746,0
16.191,14.240547,1
3.836,9.822077,0
19.529,1.466109,0
10.321,6.234931,0
1.634,4.287851,0
4.956,1.503342,0
12.878,15.700552,0
6.426,16.575823,0
9.409,0.269173,0
11.978,16.869411,1
13.503,5.603198,1
5.518,0.477309,0
11.435,1.198157,0
3.564,12.820215,0
12.037,15.301370,1
7.170,3.362529,0
19.026,10.396435,0
17.953,10.036317,1
0.262,7.956786,0
6.348,6.971648,0
7.033,3.073214,0
10.217,1.183508,1
6.509,19.595935,0
11.927,13.821833,0
0.486,6.404004,1
12.037,11.617176,0
13.545,5.436567,1
7.707,4.154790,1
3.737,12.106082,0
13.961,12.582171,0
18.960,18.717612,0
15.926,5.394452,1
12.093,1.519822,0
10.172,6.916715,1
18.066,2.023377,0
3.279,14.097720,1
5.961,3.184912,0
5.755,7.258522,0
9.279,11.117893,0
9.432,10.406812,0
7.492,2.918790,1
6.462,6.745201,0
2.016,11.266823,0
18.039,5.003815,0
19.717,6.394238,1
10.975,2.216865,0
7.083,6.070132,0
10.253,18.565630,0
8.189,14.218574,0
5.675,9.921567,1
9.566,18.788415,0
0.748,13.710746,0
5.122,9.512009,0
1.907,13.716849,0
4.218,6.169012,1
16.232,19.461043,0
16.036,17.983947,0
15.746,5.772881,0
13.358,4.777978,0
16.460,8.186895,1
8.892,0.512101,0
10.257,19.777215,0
7.253,9.826960,0
17.753,5.066683,0
5.738,18.223212,0
0.269,16.634419,0
7.014,6.498611,0
19.014,10.035096,1
16.846,10.065615,0
19.637,2.672811,0
9.985,13.778497,0
10.240,12.239143,0
17.353,2.891934,1
11.006,0.346690,0
17.632,0.780053,1
3.541,16.989654,1
6.403,14.036073,0
18.080,11.438948,0
5.937,15.577258,0
6.655,5.216224,0
8.787,6.389966,0
0.382,12.762230,0
18.287,6.526078,0
18.961,5.418867,0
19.086,15.984375,1
10.529,4.365978,0
0.860,16.099124,0
9.998,18.121281,1
8.303,12.062746,0
13.987,10.237129,1
0.527,7.207862,1
0.480,12.823267,1
13.017,9.665212,0
11.344,11.504257,0
5.231,2.037416,0
5.810,17.457198,0
7.011,14.701376,0
3.072,12.138432,1
6.883,13.368328,0
2.097,0.335704,0
15.421,1.530198,0
16.796,17.160558,0
6.753,8.408460,0
14.670,4.611347,1
11.373,3.040254,0
17.056,3.339335,0
3.358,5.120396,0
9.097,15.223853,0
15.125,13.225501,0
17.573,2.399365,0
2.855,1.048006,1
4.696,18.355663,0
15.705,2.262032,1
16.019,16.721702,0
11.932,14.647053,0
10.556,13.385418,0
15.056,4.091311,0
11.275,7.544786,0
13.194,19.111911,0
4.046,17.341227,0
14.673,16.493423,0
3.206,15.674306,1
3.061,8.702048,0
11.838,1.851863,0
4.744,13.666189,0
14.917,14.677572,0
12.153,17.574999,1
13.417,2.603839,0
15.793,11.305277,0
17.527,16.594134,1
8.181,11.109348,0
7.097,1.289102,0
12.820,4.181036,0
17.429,10.134587,0
1.341,9.735405,0
18.542,0.063478,0
11.937,16.215705,0
6.055,11.386456,0
12.201,5.262612,0
11.775,8.495132,1
19.516,3.063448,0
12.151,7.013764,0
2.094,9.709159,0
2.698,3.020112,0
13.824,7.186499,0
16.529,9.963683,0
6.008,16.627094,0
15.105,18.898892,0
9.166,5.435957,0
9.342,7.668081,0
7.976,14.933927,0
19.198,14.659871,1
2.526,9.126255,0
9.848,2.746666,0
18.967,15.237281,0
12.605,9.062777,0
2.706,16.617328,1
8.673,6.210517,0
17.275,8.666036,0
3.893,10.547197,0
1.968,18.388012,1
12.579,3.164159,0
11.415,18.198187,1
18.586,19.185156,0
10.174,14.619587,1
11.729,11.010468,1
5.507,2.484817,0
7.677,1.133457,0
11.426,5.269326,0
9.452,10.151677,0
7.170,12.184820,0
18.647,15.592517,0
3.208,12.652364,0
14.508,7.195044,0
17.914,18.787805,0
8.980,14.252144,1
18.027,16.515397,0
15.859,10.653401,1
6.026,15.943480,0
2.176,13.248085,0
7.548,1.618702,0
19.926,19.150365,0
1.965,13.292032,0
6.271,17.616504,1
9.247,17.814264,0
10.359,2.120426,0
16.252,2.789392,0
14.850,18.245186,0
15.538,12.618793,0
10.306,13.017975,1
19.857,17.538377,0
10.560,1.325724,0
5.419,16.299936,0
7.174,15.013886,1
7.093,3.110446,0
11.133,10.310984,0
18.619,19.447615,0
19.893,19.201636,0
1.008,1.383709,0
17.895,0.361339,0
12.224,3.053072,0
8.689,15.299539,0
1.273,6.862392,0
6.782,5.305948,0
19.836,1.092563,0
7.341,14.857631,0
14.571,15.509507,1
1.862,17.087924,1
13.196,15.599231,0
17.954,6.953337,0
7.491,6.071963,0
11.341,17.722709,0
6.337,4.241462,0
8.220,6.403394,0
1.918,13.913388,1
6.088,3.750114,0
2.219,0.406507,0
11.184,14.459059,0
12.924,17.336955,1
0.643,3.186743,0
1.870,5.773492,0
7.512,12.013916,0
9.153,16.416517,1
16.738,4.978790,0
16.029,15.393536,1
10.256,5.305948,0
15.723,4.324473,0
9.309,0.956450,1
19.284,15.265358,1
12.116,4.121220,0
19.603,11.158788,1
15.016,0.286264,1
6.715,12.418592,0
15.213,12.494278,0
17.517,0.272225,0
3.251,16.423841,0
13.031,17.487716,0
3.344,11.915036,1
6.323,17.101352,0
9.665,6.566973,0
14.216,19.790033,0
16.760,17.029328,0
15.912,10.489822,0
12.171,3.611560,0
11.664,14.905850,0
9.420,3.843501,0
4.594,6.523637,0
9.468,0.599994,1
18.823,4.757225,1
8.768,10.425733,0
16.991,14.854579,0
2.055,7.677847,0
10.336,10.183416,0
17.986,10.112003,0
4.425,7.528306,0
15.746,1.544847,0
13.680,16.019166,0
0.771,17.206336,0
7.812,10.315256,0
7.685,7.411115,0
3.304,8.675802,0
8.594,5.184484,0
3.049,6.536454,0
14.860,13.446455,0
17.279,6.217231,1
10.468,17.399823,1
8.910,13.392132,0
5.125,17.735527,0
16.426,0.936308,0
5.213,10.282296,1
17.429,10.789514,0
10.709,7.729728,0
5.968,14.438917,1
16.221,9.044465,0
6.796,2.672811,0
4.234,12.204352,0
19.661,5.213172,0
8.723,15.883663,0
16.750,10.849940,0
17.232,5.705130,0
6.443,8.716697,0
9.556,10.685751,0
6.461,1.319010,1
1.157,5.506760,0
19.569,9.948424,1
9.423,4.226203,1
14.929,3.100070,0
10.906,1.063875,1
8.253,8.529313,0
7.664,3.877071,0
3.869,19.560533,0
10.829,15.964232,0
11.812,16.281014,1
19.521,11.805170,0
3.104,12.243416,1
3.248,2.381054,0
16.301,7.300027,0
5.900,15.679800,0
18.460,17.196570,0
19.473,8.029420,0
13.655,0.543229,0
5.642,11.872921,0
2.145,13.801691,0
13.315,15.614490,0
3.335,14.897916,0
10.283,1.162145,0
5.653,6.098819,1
17.103,14.789270,0
16.462,16.765648,0
1.324,16.938993,0
15.145,16.619160,0
0.200,6.604205,0
2.461,0.136113,0
9.994,5.902280,0
9.342,12.708518,0
10.019,0.462661,0
18.202,19.171728,0
19.519,1.271401,0
19.922,5.358440,0
15.538,3.573717,0
19.635,13.275552,0
9.882,8.483535,0
14.400,0.535295,1
13.313,2.903531,1
15.940,4.680319,0
5.094,3.397320,0
1.527,3.005463,0
16.001,19.630116,1
6.162,8.519547,0
2.955,2.998749,0
19.174,12.663350,0
3.366,16.095462,0
18.350,15.408185,0
7.328,8.600726,0
4.730,13.363445,1
15.802,15.260475,0
11.201,6.518754,0
2.891,1.547899,1
7.988,14.243599,0
10.346,12.656026,0
18.201,1.163366,0
12.417,11.421857,1
6.534,3.556017,0
19.192,0.836818,1
14.262,16.868801,0
16.528,16.740013,0
3.642,14.997406,0
10.711,6.335643,0
4.866,1.953185,0
15.969,18.161565,0
8.664,6.530351,1
12.961,19.114963,0
17.706,0.609149,0
16.368,4.188971,0
19.916,11.718497,0
19.708,14.519486,1
16.822,10.477615,0
15.506,9.375286,0
10.073,3.549913,1
18.938,7.730949,1
19.246,12.726829,0
13.079,5.020295,1
14.061,10.769372,0
3.874,0.721458,0
14.143,14.633015,0
2.965,2.379833,1
19.443,6.701254,0
6.491,1.705374,0
4.447,4.652852,0
7.992,8.365123,0
19.310,10.583209,0
13.534,17.092807,0
11.008,0.009766,1
17.198,13.747978,0
7.677,1.389203,0
5.029,15.942259,0
19.226,6.764122,0
5.601,13.862117,0
17.369,4.163335,1
15.303,6.913663,0
8.196,12.396008,0
16.468,1.809137,0
0.410,8.841823,1
16.496,7.724845,0
2.349,10.881680,0
6.068,14.158757,0
10.921,1.584521,0
4.583,7.099826,0
5.589,0.272835,0
10.954,9.153111,0
10.503,8.603778,0
7.880,19.224219,0
17.936,12.773827,0
17.715,17.409589,0
16.128,12.490005,0
18.068,10.698569,1
14.668,17.318644,0
15.249,5.125278,0
10.539,1.041902,0
3.703,19.990844,0
7.958,14.651936,0
9.528,9.777520,1
15.127,8.594623,0
6.238,9.389325,1
11.018,4.904935,0
0.861,8.330332,0
5.332,9.845271,0
18.531,9.458296,0
4.737,7.674795,0
3.661,17.933897,0
8.529,6.183050,0
5.865,15.986816,0
6.824,14.601276,0
8.711,9.129917,0
4.421,4.519181,0
9.464,19.444563,1
3.447,14.445021,0
7.928,11.555528,0
7.926,8.611103,0
12.508,6.935026,0
3.374,10.668661,0
1.632,12.143925,0
14.572,2.892544,0
8.647,16.648457,0
14.615,11.511582,0
8.309,5.829646,0
8.384,8.802759,0
13.017,4.813990,0
3.557,12.567522,0
16.876,18.749962,0
12.277,13.613086,1
15.758,5.153356,0
16.615,11.867428,0
1.448,3.949705,0
0.945,11.755119,0
18.028,0.834376,1
4.362,17.451704,0
18.604,9.583422,0
16.255,18.649251,1
10.518,8.924833,0
8.178,7.452010,0
7.152,19.618519,0
5.131,17.033601,0
14.468,17.342448,0
9.383,2.669149,0
10.394,7.036958,1
19.952,15.789666,0
5.185,14.310739,0
0.884,11.650136,0
0.893,19.544053,0
1.437,1.273843,1
18.055,10.313425,0
1.312,8.266243,0
7.738,17.762993,1
4.039,1.143223,0
17.059,12.542497,0
11.664,1.791437,0
6.308,5.944395,0
3.835,0.683615,0
5.792,11.857662,1
14.444,19.481796,1
10.540,15.168920,0
8.916,11.639760,0
0.975,2.233345,0
15.302,1.650441,0
7.694,19.045991,0
12.276,13.540452,0
8.473,12.718284,1
7.176,9.250160,0
15.621,1.920835,0
7.206,7.528306,0
1.810,11.881466,0
16.932,3.947874,1
2.518,19.580065,0
5.184,2.689291,1
3.183,4.770653,0
14.505,0.703146,0
9.212,12.445448,0
16.263,14.879604,0
6.980,2.363964,0
4.541,12.849513,0
13.909,11.287576,1
11.963,18.050478,0
5.792,3.523667,0
0.533,9.667043,0
19.464,15.423444,0
10.663,8.082522,0
18.937,9.445479,0
1.467,6.465651,0
3.154,3.418683,1
5.490,19.110080,0
3.463,10.618000,0
10.960,7.160863,0
8.936,16.295053,0
14.712,12.349010,0
7.676,6.270333,1
18.901,19.353618,0
2.214,13.229163,0
14.624,17.427290,0
7.146,16.328623,0
5.589,1.903134,0
7.106,19.758293,1
14.942,6.209296,1
3.228,5.866268,0
8.381,5.013581,1
6.207,8.482315,0
16.694,19.129612,0
4.079,2.060610,0
10.824,2.804041,0
2.861,12.268441,0
12.610,4.014405,0
8.167,3.643910,0
14.302,18.393506,0
5.919,9.951476,1
10.010,7.416608,0
10.292,2.855312,0
12.172,1.472213,0
17.007,4.539323,0
16.200,18.437452,0
10.101,19.897458,1
6.408,18.385571,0
0.296,13.916440,0
6.357,5.057527,1
3.101,9.884945,0
6.740,14.708701,1
14.762,14.042787,0
13.924,2.967620,0
14.180,2.302316,0
12.295,10.326853,0
8.952,14.664144,0
3.497,16.891995,0
13.615,12.954497,0
15.737,7.011322,0
18.256,7.507553,0
6.220,14.418775,0
15.594,8.418836,1
9.909,8.500626,0
4.663,6.990570,0
17.670,12.328867,1
19.227,3.001190,0
16.973,13.074129,0
19.036,3.419904,0
18.251,15.422834,0
12.068,8.188116,0
0.049,18.634602,1
5.870,8.698996,0
16.088,7.849361,0
16.124,14.598224,0
17.361,0.283822,0
10.562,14.526200,0
12.409,16.932890,0
16.371,6.435743,1
18.868,0.402234,0
9.178,3.100681,0
9.444,9.503464,1
11.777,8.446913,1
5.415,11.225318,0
0.709,10.326853,0
0.810,0.721458,0
8.808,5.368816,0
10.366,9.922788,0
1.853,1.514328,0
4.406,15.411847,0
17.451,13.885311,0
3.750,6.176946,1
4.265,19.584338,0
17.799,1.882992,0
9.724,7.077853,0
18.898,2.260201,0
14.331,5.767388,0
16.119,18.265328,0
0.697,11.382183,0
1.583,5.613575,0
15.432,12.815332,1
12.445,11.330302,0
12.004,16.036866,0
1.666,13.923765,0
12.708,10.694296,0
0.703,7.824946,0
17.857,15.039521,1
7.232,12.703635,1
0.325,4.796289,0
1.047,18.297678,0
13.569,1.600391,0
1.231,5.368206,1
11.244,6.636555,0
7.757,13.423872,0
6.560,15.093234,0
0.618,15.813471,0
9.477,17.061068,0
19.627,12.838527,0
9.881,0.508438,0
17.999,3.493149,0
4.863,1.945250,0
12.855,6.461989,0
18.225,0.409558,0
5.763,11.001312,0
10.330,0.401013,0
16.436,8.328501,0
6.442,19.383526,0
2.730,4.144414,0
1.657,5.478072,0
10.048,2.913297,0
10.560,0.990631,0
3.288,4.524674,0
19.744,17.366863,0
4.450,3.962523,1
11.293,17.228309,0
9.035,14.613483,0
15.377,9.101230,0
4.364,5.819880,1
0.063,10.469680,0
2.919,15.333110,1
16.491,4.764550,0
13.872,7.256081,0
7.512,7.930540,1
5.878,16.134526,0
17.940,10.188299,1
4.305,7.795038,0
14.520,8.612323,1
15.984,17.573168,1
13.758,16.159551,0
4.633,16.544084,0
5.718,2.761315,1
10.075,6.389355,0
11.928,14.120304,0
14.354,13.520920,0
5.506,3.817866,0
7.907,3.086032,1
11.645,4.373913,0
18.889,3.482162,0
16.568,12.873318,0
18.789,2.005066,0
3.085,16.787011,0
7.467,2.251656,0
0.886,15.618152,1
10.721,3.908811,0
9.668,3.989380,0
13.522,15.547960,0
3.258,11.801508,0
2.039,1.053499,0
12.823,7.084567,0
17.578,10.311594,0
17.313,17.178259,1
15.555,14.773400,0
19.255,13.845027,0
12.643,18.536943,1
14.024,17.965026,0
15.195,5.551927,0
10.712,9.419233,1
12.097,13.594165,1
12.729,17.794733,0
5.142,15.607166,0
16.249,19.535508,0
0.085,19.065523,1
14.640,17.165441,0
11.477,3.962523,0
6.991,6.202582,1
4.411,10.064394,1
18.866,5.398114,0
6.317,14.032411,0
13.406,15.916013,1
11.916,7.071139,0
0.920,5.086825,0
14.458,13.693655,0
5.062,0.355846,0
6.383,2.255928,0
13.744,9.052400,0
2.514,7.867672,0
12.899,9.598071,1
8.920,18.311716,0
11.217,9.795831,0
10.561,3.597522,0
13.990,17.808161,0
0.853,19.775994,0
14.175,1.452071,0
6.272,7.626576,1
18.812,1.450850,0
9.115,16.864528,0
18.923,14.242988,1
1.562,16.473891,0
1.005,9.993591,0
14.139,1.797540,0
8.255,1.427656,0
11.728,19.016694,1
9.644,9.103671,0
0.244,17.628101,0
4.967,18.760338,0
17.089,11.565294,0
4.000,16.357921,1
8.532,19.568468,0
7.873,16.439711,0
7.124,5.442061,0
10.808,9.440596,0
12.274,8.820460,0
10.321,3.563341,0
7.119,7.061373,0
4.033,6.851405,0
14.803,18.903775,0
1.206,5.081942,0
7.301,10.503250,0
7.132,1.104770,0
9.902,14.480422,0
8.492,11.250954,0
14.483,2.595904,0
17.826,4.434950,0
4.697,2.688681,0
5.220,19.583117,0
6.203,0.493179,0
15.358,6.997894,0
5.049,16.967681,0
18.030,9.303262,0
7.363,1.749931,0
10.264,7.575915,0
3.439,13.382366,1
18.170,8.301645,0
9.373,6.903287,0
16.639,16.778466,0
9.364,19.459822,0
15.020,12.585223,0
11.792,14.548173,0
6.898,12.748802,0
2.226,15.510117,0
12.100,18.231758,0
6.461,8.917508,0
9.046,9.363079,0
6.722,8.457900,0
5.589,5.842463,1
4.155,19.959716,0
6.442,16.936552,0
10.735,18.169500,1
5.342,17.497482,0
3.713,15.916623,0
0.063,15.425886,0
5.725,16.281625,0
18.403,6.205023,0
3.688,8.401135,0
13.274,0.130009,0
9.619,17.528611,0
15.020,17.858211,0
16.480,9.976501,1
19.087,19.899289,1
12.201,3.570666,1
17.165,5.684988,0
4.980,4.232917,0
9.934,7.829218,0
3.005,19.324320,0
9.544,17.205115,1
1.711,8.368175,0
9.930,4.473403,0
1.704,1.785943,0
13.118,13.678396,0
10.470,8.262581,0
9.632,13.539842,0
11.001,1.365398,0
1.115,2.061831,0
10.462,6.058535,0
3.316,10.096133,0
12.018,15.709708,0
17.546,19.462874,0
2.949,0.239875,0
8.736,1.275063,0
2.188,16.031373,0
18.222,10.086367,0
0.385,18.209174,0
9.387,19.473861,0
15.647,5.940733,0
14.269,14.697714,0
18.060,1.362957,0
19.280,8.058107,0
6.124,12.770165,0
18.144,12.567522,0
8.237,2.676473,0
10.196,19.569079,0
12.329,11.402326,0
12.148,15.928220,0
16.797,16.774804,1
1.462,6.418653,0
5.846,0.599994,0
19.448,16.927396,0
2.375,2.513504,0
12.210,4.102298,0
1.523,11.835078,0
17.583,7.079684,0
18.006,18.060854,0
16.147,6.894742,0
10.365,10.612506,0
14.490,9.221473,1
15.259,8.468276,0
18.813,16.055177,0
14.918,10.301828,0
7.011,1.962340,0
10.884,5.754570,0
17.358,0.531022,0
7.168,18.465529,0
1.916,16.638691,0
15.949,1.482589,0
2.799,10.162664,0
8.927,15.685293,0
19.412,6.767174,0
7.481,11.835078,0
4.788,1.381878,0
14.723,6.889859,0
19.162,9.999084,1
2.607,15.195776,0
18.880,15.420392,0
17.192,5.186926,0
8.801,2.570269,1
15.196,2.224799,0
16.292,9.007843,0
14.969,8.186895,0
14.950,6.256905,0
14.997,18.441115,0
16.178,17.580493,0
3.078,6.831874,0
16.734,7.827998,1
9.282,19.293802,0
0.386,10.978118,0
5.824,6.725669,1
1.794,10.998260,0
6.984,17.747734,0
10.732,1.652882,0
12.182,1.961730,0
4.806,0.881375,0
5.343,4.354381,0
8.756,5.369427,0
13.685,1.448408,0
8.495,0.943022,0
19.037,19.838862,0
17.996,14.407788,1
4.821,7.740715,0
7.151,2.453688,0
11.833,0.167241,0
8.747,3.266091,0
5.921,8.366344,0
12.645,6.443068,0
10.722,14.135563,0
5.333,6.868496,1
8.546,19.653310,0
2.942,18.151799,0
2.559,13.437300,0
15.869,11.261330,0
3.381,3.060396,1
13.123,13.983581,0
13.210,15.251320,0
4.526,16.820582,1
10.627,14.003723,0
8.891,0.961943,0
9.181,17.313761,1
6.298,13.954283,0
12.889,3.183081,0
2.598,8.681906,0
1.772,5.497604,0
4.269,11.305277,0
10.566,10.415357,0
